"","ID","description","temp","sunset","sunrise","epochTime","code","city","date"
"902","5d014980-ac28-11e8-b967-aec47ee002a6","Partly Cloudy",17,"8:11 pm","6:34 am",1535614999.38,"29","Medicine Hat",2018-08-30 01:43:19
"903","223f56d0-afd3-11e8-b76b-4aaf8d9ddbf5","Mostly Cloudy",14,"8:18 pm","6:53 am",1536018198.23,"28","Calgary",2018-09-03 17:43:18
"904","8026cac8-bc33-11e8-8f3a-1e0db882a773","Partly Cloudy",7,"7:41 pm","7:16 am",1537379001.42,"30","Red Deer",2018-09-19 11:43:21
"905","b2e9df7a-c6ad-11e8-9ae6-aa048205402a","Cloudy",-3,"7:12 pm","7:38 am",1538530996.81,"26","Calgary",2018-10-02 19:43:16
"906","4b078842-b386-11e8-9c97-62c5c9819d23","Mostly Cloudy",21,"7:52 pm","6:48 am",1536425000.06,"28","Medicine Hat",2018-09-08 10:43:20
"907","59d68c04-bde7-11e8-a7f3-aa4e448ef5d0","Mostly Cloudy",12,"7:32 pm","7:16 am",1537566197.71,"28","Lethbridge",2018-09-21 15:43:17
"908","a694eabe-c66a-11e8-889a-223be09e2654","Snow",0,"6:59 pm","7:24 am",1538502199.84,"16","Medicine Hat",2018-10-02 11:43:19
"909","b008e746-bf79-11e8-90aa-124b4fe66148","Mostly Cloudy",12,"7:19 pm","7:10 am",1537739000.01,"28","Medicine Hat",2018-09-23 15:43:20
"910","16d45b00-aad9-11e8-b83a-def8d18b9584","Cloudy",8,"8:32 pm","6:40 am",1535471000.24,"26","Red Deer",2018-08-28 09:43:20
"911","8e3c7e08-b13b-11e8-bf7f-62365e4014fd","Sunny",16,"8:7 pm","6:53 am",1536172998.23,"32","Lethbridge",2018-09-05 12:43:18
"912","fc189d90-baf4-11e8-9921-1a8cbe9b64fa","Clear",7,"7:32 pm","7:1 am",1537242199.91,"31","Medicine Hat",2018-09-17 21:43:19
"913","6a3ced40-b973-11e8-aa46-36da5cdb06e7","Cloudy",8,"7:45 pm","7:7 am",1537076598.96,"26","Lethbridge",2018-09-15 23:43:18
"914","dd209022-c5a9-11e8-ac76-5e84cbe86f16","Cloudy",6,"7:10 pm","7:31 am",1538419398.48,"26","Lethbridge",2018-10-01 12:43:18
"915","123b9126-abf6-11e8-aedd-7a2372363a2c","Cloudy",15,"8:31 pm","6:38 am",1535593399.1,"26","Edmonton",2018-08-29 19:43:19
"916","258023b6-ace9-11e8-b92e-529bbd3d25d4","Mostly Cloudy",10,"8:27 pm","6:41 am",1535697799.13,"27","Edmonton",2018-08-31 00:43:19
"917","9baff548-b635-11e8-9d91-3a4116f5c9ff","Cloudy",10,"8:0 pm","7:0 am",1536720199.63,"26","Edmonton",2018-09-11 20:43:19
"918","ed98cbfe-c135-11e8-b9c4-0695ac9baeea","Partly Cloudy",10,"7:14 pm","7:13 am",1537929799.84,"29","Medicine Hat",2018-09-25 20:43:19
"919","915f452a-b01e-11e8-92d7-a6aa23150927","Mostly Cloudy",7,"8:16 pm","6:54 am",1536050596.92,"27","Calgary",2018-09-04 02:43:16
"920","97a38386-b29b-11e8-ab0a-1e678d4a9ebc","Clear",9,"8:9 pm","6:59 am",1536324196.86,"31","Calgary",2018-09-07 06:43:16
"921","4d106a64-bda4-11e8-8f25-babc1f05e706","Mostly Cloudy",6,"7:23 pm","7:7 am",1537537400,"27","Medicine Hat",2018-09-21 07:43:20
"922","cabd1908-c4b6-11e8-b7d9-6285214bf870","Cloudy",-1,"7:4 pm","7:21 am",1538314999.93,"26","Medicine Hat",2018-09-30 07:43:19
"923","07173ada-b79e-11e8-af0f-6236181e5cd3","Cloudy",0,"7:55 pm","7:4 am",1536874998.65,"26","Edmonton",2018-09-13 15:43:18
"924","23dc6038-b824-11e8-b6ab-8ed058215a45","Partly Cloudy",0,"7:53 pm","7:6 am",1536932599.48,"29","Edmonton",2018-09-14 07:43:19
"925","108a6998-bf82-11e8-b297-aa7de8738351","Partly Cloudy",10,"7:32 pm","7:24 am",1537742597.9,"30","Calgary",2018-09-23 16:43:17
"926","e34ab006-aa7c-11e8-ab07-6af334ccfb8d","Partly Cloudy",10,"8:18 pm","6:30 am",1535431400.08,"29","Medicine Hat",2018-08-27 22:43:20
"927","4cd261bc-c428-11e8-805f-025dd6774da2","Mostly Cloudy",2,"7:17 pm","7:33 am",1538253800.14,"28","Red Deer",2018-09-29 14:43:20
"928","42986ecc-af3c-11e8-9ec8-9a37062c45a2","Partly Cloudy",10,"8:20 pm","6:51 am",1535953398.5,"29","Calgary",2018-09-02 23:43:18
"929","9c88b618-be86-11e8-93f9-d6d424f185df","Cloudy",6,"7:21 pm","7:9 am",1537634599.59,"26","Medicine Hat",2018-09-22 10:43:19
"930","57acb262-b880-11e8-bb1c-ae036e6ca9c2","Cloudy",3,"7:53 pm","7:8 am",1536972200.11,"26","Red Deer",2018-09-14 18:43:20
"931","92a524a0-b86f-11e8-bb1c-ae036e6ca9c2","Cloudy",6,"7:53 pm","7:10 am",1536964997.6,"26","Calgary",2018-09-14 16:43:17
"932","1ae0e704-bf15-11e8-b2a6-22eccefa44fe","Cloudy",0,"7:32 pm","7:23 am",1537695800.1,"26","Red Deer",2018-09-23 03:43:20
"933","c4ba81c4-a9dd-11e8-bd70-e6c384b06138","Showers",7,"8:33 pm","6:42 am",1535363058.82,"11","Calgary",2018-08-27 03:44:18
"934","fba4d144-baf4-11e8-9921-1a8cbe9b64fa","Cloudy",4,"7:45 pm","7:11 am",1537242199.15,"26","Edmonton",2018-09-17 21:43:19
"935","753c0c22-b44f-11e8-bb60-f6c0f0ab83f2","Partly Cloudy",16,"7:50 pm","6:49 am",1536511399.71,"30","Medicine Hat",2018-09-09 10:43:19
"936","4667cdd4-bcf4-11e8-9f18-02ec64aa7b9f","Cloudy",5,"7:39 pm","7:19 am",1537461797.41,"26","Calgary",2018-09-20 10:43:17
"937","4ff1316c-b603-11e8-8c95-d6401a9e98ea","Partly Cloudy",15,"8:0 pm","7:5 am",1536698597.72,"30","Calgary",2018-09-11 14:43:17
"938","8ac59636-c12d-11e8-b9c4-0695ac9baeea","Partly Cloudy",12,"7:23 pm","7:22 am",1537926198.07,"30","Lethbridge",2018-09-25 19:43:18
"939","d3844d86-c27c-11e8-af8a-ce3d81cec342","Cloudy",4,"7:22 pm","7:29 am",1538070201.52,"26","Red Deer",2018-09-27 11:43:21
"940","7edc43be-bc33-11e8-8f3a-1e0db882a773","Cloudy",7,"7:36 pm","7:13 am",1537378999.25,"26","Lethbridge",2018-09-19 11:43:19
"941","cee55d62-bee2-11e8-9d7d-62f3eb6f5f8f","Cloudy",0,"7:35 pm","7:22 am",1537674197.78,"26","Calgary",2018-09-22 21:43:17
"942","3a822c36-be7e-11e8-93f9-d6d424f185df","Cloudy",6,"7:21 pm","7:9 am",1537630999.16,"26","Medicine Hat",2018-09-22 09:43:19
"943","f4be1206-c57f-11e8-a771-02e425426ed6","Cloudy",0,"7:1 pm","7:23 am",1538401399.24,"26","Medicine Hat",2018-10-01 07:43:19
"944","fa556cb8-c62f-11e8-9a92-eaf87e55bada","Rain And Snow",2,"6:59 pm","7:24 am",1538477000.05,"5","Medicine Hat",2018-10-02 04:43:20
"945","bd9c4040-bfbc-11e8-b902-ceefc08da6a7","Cloudy",4,"7:31 pm","7:21 am",1537767799.07,"26","Edmonton",2018-09-23 23:43:19
"946","4387f7fc-c662-11e8-889a-223be09e2654","Cloudy",0,"7:8 pm","7:33 am",1538498597.69,"26","Lethbridge",2018-10-02 10:43:17
"947","19593c6c-c599-11e8-a771-02e425426ed6","Mostly Cloudy",1,"7:10 pm","7:31 am",1538412198.07,"28","Lethbridge",2018-10-01 10:43:18
"948","21c0e1de-ae06-11e8-b15c-52d2c961a9b6","Breezy",10,"8:24 pm","6:43 am",1535820199.41,"23","Edmonton",2018-09-01 10:43:19
"949","1f47efcc-b2bd-11e8-8ab9-4e5fe7d72624","Mostly Sunny",15,"8:9 pm","6:59 am",1536338597.82,"34","Calgary",2018-09-07 10:43:17
"950","9026af8c-b98c-11e8-aa46-36da5cdb06e7","Cloudy",1,"7:48 pm","7:11 am",1537087399.98,"26","Red Deer",2018-09-16 02:43:19
"951","2b94b2f8-b5ea-11e8-8c95-d6401a9e98ea","Cloudy",10,"8:0 pm","7:0 am",1536687799.29,"26","Edmonton",2018-09-11 11:43:19
"952","4d7353f4-b269-11e8-a56f-e63e01dff2e9","Clear",11,"8:9 pm","6:59 am",1536302597.55,"31","Calgary",2018-09-07 00:43:17
"953","a52bc1f2-bc4c-11e8-8f3a-1e0db882a773","Partly Cloudy",10,"7:41 pm","7:16 am",1537389800.94,"30","Red Deer",2018-09-19 14:43:20
"954","b08a577e-bac2-11e8-ab8d-3e234d920b2e","Mostly Sunny",10,"7:46 pm","7:14 am",1537220598.31,"34","Calgary",2018-09-17 15:43:18
"955","9836f272-b752-11e8-8ca0-ceda79ebd692","Cloudy",0,"7:55 pm","7:6 am",1536842600.37,"26","Red Deer",2018-09-13 06:43:20
"956","c7274a64-bf4f-11e8-90aa-124b4fe66148","Partly Cloudy",6,"7:19 pm","7:10 am",1537720999.94,"30","Medicine Hat",2018-09-23 10:43:19
"957","a717e7c2-c1b3-11e8-ae7f-ea2112319526","Cloudy",13,"7:21 pm","7:24 am",1537983798.15,"26","Lethbridge",2018-09-26 11:43:18
"958","4c5e71de-c5f5-11e8-91d3-262265462f46","Cloudy",0,"7:14 pm","7:36 am",1538451797.37,"26","Calgary",2018-10-01 21:43:17
"959","f868efb8-aa07-11e8-a3e6-f25a815166f6","Showers",7,"8:26 pm","6:39 am",1535381184.39,"11","Lethbridge",2018-08-27 08:46:24
"960","44446d22-bfde-11e8-b902-ceefc08da6a7","Cloudy",3,"7:30 pm","7:25 am",1537782198.38,"26","Calgary",2018-09-24 03:43:18
"961","5dd69634-c34e-11e8-8f8b-924eb8b2cf9b","Cloudy",6,"7:17 pm","7:27 am",1538160198.4,"26","Lethbridge",2018-09-28 12:43:18
"962","0de9fa32-c09f-11e8-bab8-f6fe6ba6b01b","Mostly Clear",3,"7:26 pm","7:25 am",1537865000.06,"33","Edmonton",2018-09-25 02:43:20
"963","0a382d1c-bb38-11e8-a5bd-1621b355ba70","Cloudy",2,"7:43 pm","7:14 am",1537270999.88,"26","Red Deer",2018-09-18 05:43:19
"964","06a43cc6-be22-11e8-a840-92ea41d01169","Cloudy",1,"7:37 pm","7:21 am",1537591398.44,"26","Calgary",2018-09-21 22:43:18
"965","34362496-a979-11e8-8f37-ca61105a715c","Showers",15,"8:38 pm","6:32 am",1535319866.69,"11","Edmonton",2018-08-26 15:44:26
"966","5d70b950-ac28-11e8-b967-aec47ee002a6","Cloudy",11,"8:28 pm","6:43 am",1535615000.11,"26","Red Deer",2018-08-30 01:43:20
"967","56bd9698-bf04-11e8-b2a6-22eccefa44fe","Cloudy",0,"7:31 pm","7:21 am",1537688599.08,"26","Edmonton",2018-09-23 01:43:19
"968","161784ee-c032-11e8-b120-2e7f0493d70c","Partly Cloudy",12,"7:26 pm","7:21 am",1537818198.63,"30","Lethbridge",2018-09-24 13:43:18
"969","8c0dd78c-c2fa-11e8-967e-a2c7f280c922","Mostly Cloudy",1,"7:18 pm","7:30 am",1538124198.21,"27","Edmonton",2018-09-28 02:43:18
"970","e6a483cc-b1b0-11e8-a579-326888e70454","Clear",10,"8:11 pm","6:57 am",1536223397.67,"31","Calgary",2018-09-06 02:43:17
"971","92eb9152-b6a2-11e8-a843-c6c1dccf0ed6","Partly Cloudy",14,"7:43 pm","6:54 am",1536767000.07,"30","Medicine Hat",2018-09-12 09:43:20
"972","876a0dc4-a9bc-11e8-b536-76a8a0c12304","Showers",12,"8:28 pm","6:38 am",1535348782.56,"11","Lethbridge",2018-08-26 23:46:22
"973","7f26d110-b77c-11e8-af0f-6236181e5cd3","Cloudy",0,"7:55 pm","7:8 am",1536860597.19,"26","Calgary",2018-09-13 11:43:17
"974","ce9c670e-c399-11e8-b07a-827bcbd92321","Cloudy",2,"7:20 pm","7:31 am",1538192599.86,"26","Red Deer",2018-09-28 21:43:19
"975","6d30f398-ae38-11e8-b15c-52d2c961a9b6","Partly Cloudy",14,"8:23 pm","6:46 am",1535841800.81,"30","Red Deer",2018-09-01 16:43:20
"976","a5478fc8-af44-11e8-9ec8-9a37062c45a2","Partly Cloudy",11,"8:3 pm","6:40 am",1535957000.04,"29","Medicine Hat",2018-09-03 00:43:20
"977","721d3956-aee8-11e8-9349-2e1942d9ae2e","Partly Cloudy",15,"8:21 pm","6:48 am",1535917400.5,"30","Red Deer",2018-09-02 13:43:20
"978","0e09a310-b397-11e8-9c97-62c5c9819d23","Showers",15,"8:7 pm","6:55 am",1536432199.17,"11","Edmonton",2018-09-08 12:43:19
"979","c4eb2b2e-c406-11e8-805f-025dd6774da2","Mostly Cloudy",0,"7:16 pm","7:32 am",1538239398.74,"28","Edmonton",2018-09-29 10:43:18
"980","1197a1b2-b27a-11e8-ab0a-1e678d4a9ebc","Mostly Cloudy",13,"8:10 pm","6:53 am",1536309798.57,"27","Edmonton",2018-09-07 02:43:18
"981","02f99316-b06a-11e8-8bf6-9e3a22509cd8","Partly Cloudy",8,"8:17 pm","6:48 am",1536082999.77,"30","Edmonton",2018-09-04 11:43:19
"982","d7634890-b457-11e8-bb60-f6c0f0ab83f2","Mostly Cloudy",12,"8:5 pm","7:0 am",1536515000.36,"28","Red Deer",2018-09-09 11:43:20
"983","42d1b0e6-b109-11e8-b421-f62e67cd8967","Clear",3,"8:13 pm","6:56 am",1536151396.87,"31","Calgary",2018-09-05 06:43:16
"984","ddfbe208-c5a9-11e8-ac76-5e84cbe86f16","Cloudy",8,"7:1 pm","7:23 am",1538419399.92,"26","Medicine Hat",2018-10-01 12:43:19
"985","25fa2220-a9e6-11e8-ac17-fe8c1293f210","Cloudy",7,"8:36 pm","6:34 am",1535366657.95,"26","Edmonton",2018-08-27 04:44:17
"986","f19c3a48-b310-11e8-8f0e-fe6cca7c3925","Sunny",21,"8:9 pm","6:59 am",1536374598.92,"32","Calgary",2018-09-07 20:43:18
"987","2ef3bdde-ae49-11e8-9eac-c68c271fd25e","Partly Cloudy",16,"8:22 pm","6:49 am",1535848997.84,"30","Calgary",2018-09-01 18:43:17
"988","3e33fa18-c5b2-11e8-ac76-5e84cbe86f16","Cloudy",1,"7:14 pm","7:36 am",1538422997.32,"26","Calgary",2018-10-01 13:43:17
"989","fe428a86-c512-11e8-96fd-c610f6a27369","Mostly Cloudy",2,"7:13 pm","7:34 am",1538354600.07,"28","Edmonton",2018-09-30 18:43:20
"990","3cd80c0c-b510-11e8-8577-7ac58b32d6a8","Partly Cloudy",13,"7:56 pm","7:0 am",1536594197.97,"30","Lethbridge",2018-09-10 09:43:17
"991","837ea590-b492-11e8-954d-0ed6142a1cfe","Mostly Cloudy",13,"8:5 pm","7:0 am",1536540199.91,"28","Red Deer",2018-09-09 18:43:19
"992","3bbb494a-b9c7-11e8-a0e7-8282dfea478d","Rain And Snow",1,"7:48 pm","7:9 am",1537112598.66,"5","Edmonton",2018-09-16 09:43:18
"993","4a2e9084-ba0a-11e8-a4fb-4e41101ef2ab","Cloudy",1,"7:48 pm","7:9 am",1537141399.18,"26","Edmonton",2018-09-16 17:43:19
"994","850b7b5e-beb0-11e8-b5e4-769102d74736","Cloudy",0,"7:33 pm","7:20 am",1537652599.04,"26","Edmonton",2018-09-22 15:43:19
"995","10651d6a-bdb5-11e8-8f25-babc1f05e706","Mostly Cloudy",9,"7:23 pm","7:7 am",1537544599.66,"28","Medicine Hat",2018-09-21 09:43:19
"996","a24c2882-c787-11e8-ad31-c25a097bfbe8","Cloudy",-3,"7:6 pm","7:34 am",1538624599.22,"26","Lethbridge",2018-10-03 21:43:19
"997","8db7816c-b13b-11e8-bf7f-62365e4014fd","Partly Cloudy",16,"8:13 pm","6:56 am",1536172997.36,"30","Calgary",2018-09-05 12:43:17
"998","31fa10da-b1e3-11e8-9868-52f41986eb6e","Mostly Cloudy",8,"8:12 pm","6:52 am",1536244998.9,"28","Edmonton",2018-09-06 08:43:18
"999","db9e36de-b6d4-11e8-bcb4-6e748cf54df8","Mostly Cloudy",10,"7:58 pm","7:7 am",1536788596.87,"28","Calgary",2018-09-12 15:43:16
"1000","d22ffe30-ad23-11e8-9960-7a06b24fdb27","Sunny",9,"8:9 pm","6:36 am",1535722999.66,"32","Medicine Hat",2018-08-31 07:43:19
"1001","6eedc68a-c0a7-11e8-82c4-bec39fd5beb4","Scattered Showers",5,"7:23 pm","7:22 am",1537868598.79,"39","Lethbridge",2018-09-25 03:43:18
"1002","1a346738-c599-11e8-a771-02e425426ed6","Cloudy",4,"7:1 pm","7:23 am",1538412199.51,"26","Medicine Hat",2018-10-01 10:43:19
"1003","a7b9a88e-b2de-11e8-8ab9-4e5fe7d72624","Sunny",21,"8:9 pm","6:56 am",1536353000.12,"32","Red Deer",2018-09-07 14:43:20
"1004","8a132316-abd4-11e8-87c5-2e550193c182","Cloudy",20,"8:29 pm","6:45 am",1535578997.27,"26","Calgary",2018-08-29 15:43:17
"1005","2e43e8ce-ac7c-11e8-b975-3a21f02c5ba9","Partly Cloudy",16,"8:20 pm","6:44 am",1535650998.69,"30","Lethbridge",2018-08-30 11:43:18
"1006","2514760c-ace9-11e8-b92e-529bbd3d25d4","Clear",12,"8:17 pm","6:45 am",1535697798.43,"31","Lethbridge",2018-08-31 00:43:18
"1007","7706d7f4-c6be-11e8-983f-9e283736f851","Cloudy",-3,"7:12 pm","7:38 am",1538538197.78,"26","Calgary",2018-10-02 21:43:17
"1008","8fbe8ba4-bb59-11e8-95d9-dabf39d14cfb","Cloudy",3,"7:44 pm","7:16 am",1537285397.29,"26","Calgary",2018-09-18 09:43:17
"1009","9805d678-b91f-11e8-a64c-f2dd6f2994d8","Mostly Cloudy",13,"7:45 pm","7:7 am",1537040598.04,"28","Lethbridge",2018-09-15 13:43:18
"1010","b48adcae-b9a5-11e8-aa46-36da5cdb06e7","Cloudy",1,"7:48 pm","7:9 am",1537098198.45,"26","Edmonton",2018-09-16 05:43:18
"1011","43620900-aa85-11e8-ab07-6af334ccfb8d","Mostly Cloudy",7,"8:33 pm","6:42 am",1535434997.27,"27","Calgary",2018-08-27 23:43:17
"1012","8888cd04-bd93-11e8-aa16-26d5954e64f9","Cloudy",3,"7:32 pm","7:16 am",1537530198.33,"26","Lethbridge",2018-09-21 05:43:18
"1013","c2816186-c6f0-11e8-983f-9e283736f851","Snow Showers",-1,"6:57 pm","7:26 am",1538559799.25,"14","Medicine Hat",2018-10-03 03:43:19
"1014","8ce27514-c2fa-11e8-967e-a2c7f280c922","Clear",0,"7:20 pm","7:31 am",1538124199.61,"31","Red Deer",2018-09-28 02:43:19
"1015","8182c13e-b949-11e8-884c-ea7cfb15f3e4","Mostly Cloudy",16,"7:37 pm","6:58 am",1537058599.14,"28","Medicine Hat",2018-09-15 18:43:19
"1016","2894ce10-c5dc-11e8-91d3-262265462f46","Cloudy",3,"7:11 pm","7:36 am",1538440999.91,"26","Edmonton",2018-10-01 18:43:19
"1017","56e61e7e-a9ab-11e8-8542-76a8a0c12304","Mostly Cloudy",12,"8:38 pm","6:32 am",1535341399.72,"27","Edmonton",2018-08-26 21:43:19
"1018","7a8a6954-bb83-11e8-8c99-da863fc448ed","Cloudy",6,"7:43 pm","7:14 am",1537303400.58,"26","Red Deer",2018-09-18 14:43:20
"1019","e5892318-afe3-11e8-b76b-4aaf8d9ddbf5","Partly Cloudy",12,"8:18 pm","6:53 am",1536025397.82,"30","Calgary",2018-09-03 19:43:17
"1020","9871d116-b91f-11e8-a64c-f2dd6f2994d8","Cloudy",1,"7:50 pm","7:7 am",1537040598.75,"26","Edmonton",2018-09-15 13:43:18
"1021","304d1546-b69a-11e8-a843-c6c1dccf0ed6","Showers",4,"7:58 pm","7:2 am",1536763398.64,"11","Edmonton",2018-09-12 08:43:18
"1022","f3f4688c-a9a2-11e8-b9fa-ca61105a715c","Showers",11,"8:35 pm","6:40 am",1535337797.75,"11","Calgary",2018-08-26 20:43:17
"1023","a5261f28-c49d-11e8-ac7a-daaf0d411ee8","Cloudy",-1,"7:4 pm","7:21 am",1538304199.44,"26","Medicine Hat",2018-09-30 04:43:19
"1024","f6c223aa-ab6f-11e8-b988-f2ac982f60ec","Mostly Cloudy",10,"8:30 pm","6:41 am",1535535800.44,"27","Red Deer",2018-08-29 03:43:20
"1025","e39d44a2-c826-11e8-a19b-820e686a87ec","Cloudy",2,"7:4 pm","7:36 am",1538692998.78,"26","Lethbridge",2018-10-04 16:43:18
"1026","8a5748e6-b08b-11e8-8bf6-9e3a22509cd8","Cloudy",11,"8:16 pm","6:51 am",1536097400.27,"26","Red Deer",2018-09-04 15:43:20
"1027","867318a4-b1a8-11e8-a579-326888e70454","Clear",9,"8:12 pm","6:55 am",1536219800.31,"31","Red Deer",2018-09-06 01:43:20
"1028","10257666-bbe8-11e8-bf9e-1626d94c2ba7","Partly Cloudy",2,"7:41 pm","7:16 am",1537346601.25,"29","Red Deer",2018-09-19 02:43:21
"1029","b1e51dca-bac2-11e8-ab8d-3e234d920b2e","Partly Cloudy",14,"7:32 pm","7:1 am",1537220600.58,"30","Medicine Hat",2018-09-17 15:43:20
"1030","139942f6-c31c-11e8-8d4c-b26320fb89b9","Partly Cloudy",0,"7:18 pm","7:30 am",1538138599.01,"29","Edmonton",2018-09-28 06:43:19
"1031","451c54de-ac52-11e8-b967-aec47ee002a6","Mostly Clear",13,"8:20 pm","6:44 am",1535632998.16,"33","Lethbridge",2018-08-30 06:43:18
"1032","a00ee16e-bb9c-11e8-8c99-da863fc448ed","Mostly Cloudy",7,"7:43 pm","7:14 am",1537314200.94,"28","Red Deer",2018-09-18 17:43:20
"1033","c9235442-b5e1-11e8-8c95-d6401a9e98ea","Mostly Cloudy",12,"7:54 pm","7:2 am",1536684198.16,"28","Lethbridge",2018-09-11 10:43:18
"1034","789fb30c-b9b6-11e8-a0e7-8282dfea478d","Cloudy",8,"7:34 pm","7:0 am",1537105399.37,"26","Medicine Hat",2018-09-16 07:43:19
"1035","588847c6-bc1a-11e8-bf9e-1626d94c2ba7","Mostly Cloudy",3,"7:42 pm","7:17 am",1537368197.53,"28","Calgary",2018-09-19 08:43:17
"1036","d8e5abe2-afa0-11e8-ba0f-228570ea1b01","Scattered Showers",19,"8:3 pm","6:40 am",1535996600.34,"39","Medicine Hat",2018-09-03 11:43:20
"1037","81e74ee8-ac41-11e8-b967-aec47ee002a6","Mostly Cloudy",10,"8:29 pm","6:39 am",1535625798.71,"27","Edmonton",2018-08-30 04:43:18
"1038","59b49452-c46b-11e8-ac7a-daaf0d411ee8","Mostly Cloudy",-1,"7:19 pm","7:33 am",1538282598.04,"27","Calgary",2018-09-29 22:43:18
"1039","ebab8c10-aa0f-11e8-888a-fe8c1293f210","Showers",7,"8:26 pm","6:39 am",1535384598.99,"11","Lethbridge",2018-08-27 09:43:18
"1040","66407e7e-ad88-11e8-b37c-7a41d0964997","Partly Cloudy",18,"8:24 pm","6:48 am",1535766197.75,"30","Calgary",2018-08-31 19:43:17
"1041","ee6a2eec-b5fa-11e8-8c95-d6401a9e98ea","Mostly Cloudy",17,"7:54 pm","7:2 am",1536694998.12,"28","Lethbridge",2018-09-11 13:43:18
"1042","99dfe494-ac17-11e8-aedd-7a2372363a2c","Partly Cloudy",17,"8:13 pm","6:33 am",1535607800.06,"29","Medicine Hat",2018-08-29 23:43:20
"1043","919e9eb8-bd26-11e8-91a0-92a45c45dcae","Scattered Showers",12,"7:34 pm","7:15 am",1537483398.43,"39","Lethbridge",2018-09-20 16:43:18
"1044","05418f4c-bc55-11e8-8f3a-1e0db882a773","Cloudy",10,"7:36 pm","7:13 am",1537393398.12,"26","Lethbridge",2018-09-19 15:43:18
"1045","d7f18a2c-add3-11e8-9da6-52b2d3f94efd","Showers",9,"8:23 pm","6:46 am",1535798600.74,"11","Red Deer",2018-09-01 04:43:20
"1046","de783d00-c0f2-11e8-9e4a-8e9a168fb4dc","Mostly Sunny",12,"7:23 pm","7:22 am",1537900998.18,"34","Lethbridge",2018-09-25 12:43:18
"1047","23e18b66-c52c-11e8-93d5-e22a4836f305","Cloudy",1,"7:4 pm","7:21 am",1538365400.6,"26","Medicine Hat",2018-09-30 21:43:20
"1048","5017c2b0-b436-11e8-bb60-f6c0f0ab83f2","Mostly Cloudy",13,"7:50 pm","6:49 am",1536500599.98,"28","Medicine Hat",2018-09-09 07:43:19
"1049","9fc6f2f8-b518-11e8-9a9e-3a57690bc81d","Showers",7,"8:2 pm","6:59 am",1536597799.93,"11","Edmonton",2018-09-10 10:43:19
"1050","f0f487d4-aabf-11e8-b83a-def8d18b9584","Mostly Cloudy",8,"8:34 pm","6:36 am",1535460199.28,"27","Edmonton",2018-08-28 06:43:19
"1051","d0ab8d74-bee2-11e8-9d7d-62f3eb6f5f8f","Cloudy",-1,"7:34 pm","7:21 am",1537674200.76,"26","Red Deer",2018-09-22 21:43:20
"1052","88e5cf1e-c5e4-11e8-91d3-262265462f46","Cloudy",0,"7:14 pm","7:36 am",1538444597.48,"26","Calgary",2018-10-01 19:43:17
"1053","52bf61e0-b14c-11e8-bf5f-16c4662454a4","Partly Cloudy",16,"8:15 pm","6:50 am",1536180199.87,"30","Edmonton",2018-09-05 14:43:19
"1054","efd4ec92-bc7e-11e8-9c91-8a8178082c2e","Partly Cloudy",6,"7:41 pm","7:16 am",1537411401.04,"29","Red Deer",2018-09-19 20:43:21
"1055","afec15be-c5fd-11e8-91d3-262265462f46","Cloudy",4,"7:1 pm","7:23 am",1538455400.37,"26","Medicine Hat",2018-10-01 22:43:20
"1056","2459846a-ab1c-11e8-903f-36b368f482c1","Mostly Cloudy",21,"8:24 pm","6:41 am",1535499799.21,"28","Lethbridge",2018-08-28 17:43:19
"1057","67a34bb4-bc5d-11e8-9c91-8a8178082c2e","Cloudy",10,"7:36 pm","7:13 am",1537396999.15,"26","Lethbridge",2018-09-19 16:43:19
"1058","2dd80a90-b984-11e8-aa46-36da5cdb06e7","Showers",7,"7:43 pm","7:9 am",1537083799.08,"11","Lethbridge",2018-09-16 01:43:19
"1059","67b98544-b5d9-11e8-8c95-d6401a9e98ea","Mostly Cloudy",7,"8:0 pm","7:0 am",1536680598.75,"28","Edmonton",2018-09-11 09:43:18
"1060","4651f7c0-c82f-11e8-a19b-820e686a87ec","Partly Cloudy",2,"7:6 pm","7:41 am",1538696600.36,"30","Red Deer",2018-10-04 17:43:20
"1061","7696b4b4-be6d-11e8-93f9-d6d424f185df","Cloudy",-1,"7:33 pm","7:20 am",1537623798.51,"26","Edmonton",2018-09-22 07:43:18
"1062","4e54b94c-aa18-11e8-bc11-fe8c1293f210","Showers",10,"8:18 pm","6:30 am",1535388200.49,"11","Medicine Hat",2018-08-27 10:43:20
"1063","0c53c1e6-c723-11e8-a383-a2e49549f8c2","Mostly Sunny",-2,"7:6 pm","7:34 am",1538581397.94,"34","Lethbridge",2018-10-03 09:43:17
"1064","af21af0a-b8f5-11e8-b919-02fd58f15880","Mostly Cloudy",5,"7:45 pm","7:7 am",1537022597.95,"28","Lethbridge",2018-09-15 08:43:17
"1065","bb0a2002-ba55-11e8-99a0-be9872c6f7fe","Cloudy",2,"7:46 pm","7:13 am",1537173800.78,"26","Red Deer",2018-09-17 02:43:20
"1066","4be4960a-b553-11e8-b91c-1e6802ae2e5d","Cloudy",10,"8:2 pm","6:59 am",1536622999.5,"26","Edmonton",2018-09-10 17:43:19
"1067","51de5214-c4d8-11e8-b7d9-6285214bf870","Mostly Cloudy",0,"7:15 pm","7:34 am",1538329400.03,"28","Red Deer",2018-09-30 11:43:20
